frequency,amplitude,phase
607371.37137125,2238189731363424e-21,0.4819112675749961
608621.6216215001,22603821344304115e-22,0.47792948514048156
609871.8718717501,2284879188818533e-21,0.47363689927234065
611122.1221220001,23086359503018194e-22,0.4693925029836665
612372.3723722501,23333101041993322e-22,0.4648605029774059
613622.6226225,23593010657474146e-22,0.4604437068524451
614872.87287275,2385988444903212e-21,0.45628704394098873
616123.123123,2413859591409136e-21,0.45128085609717894
617373.37337325,2441896962307698e-21,0.44674398276826927
618623.6236235001,24709120568888997e-22,0.442152494889953
619873.8738737501,25008925102751716e-22,0.437230644551891
621124.1241240001,2532257324487333e-21,0.43218818881715315
622374.3743742501,25635898760515017e-22,0.4270142449117504
623624.6246245,259732983137e-17,0.42196972716949693
624874.87487475,263109507613006e-20,0.41687318388900396
626125.125125,26672123463849987e-22,0.41154021597501955
627375.3753752501,2703508420503865e-21,0.40615984595908106
628625.6256255001,27414381754754343e-22,0.40060270795878056
629875.8758757501,2781178708419827e-21,0.3948979250070037
631126.1261260001,2821087569249821e-21,0.38884639747126554
632376.3763762501,28638417909177036e-22,0.3828825942106609
633626.6266265,29072497356824443e-22,0.3767828071767799
634876.87687675,29527527517296966e-22,0.3704117786195256
636127.127127,300030418281445e-20,0.36392697724060097
637377.3773772501,3049505680699144e-21,0.357295368663197
638627.6276275001,3101280870599546e-21,0.35043169967970406
639877.8778777501,31544948239725946e-22,0.3433354845374671
641128.1281280001,32099494576722694e-22,0.3360716877306888
642378.37837825,32684172228420146e-22,0.3284330387327101
643628.6286285,33288512249875075e-22,0.3207688731426997
644878.87887875,3391740635325712e-21,0.31259835648824663
646129.1291290001,3458099873261769e-21,0.3040181705946899
647379.3793792501,3527047799293788e-21,0.2953540924259138
648629.6296295001,3599100606163947e-21,0.28616308560678755
649879.8798797501,36749590821529606e-22,0.27670764744013343
651130.1301300001,37550791283740497e-22,0.2665871019676434
652380.38038025,3837040673540602e-21,0.2561249415894111
653630.6306305,3925843110828374e-21,0.24516290544870223
654880.88088075,4015191320701984e-21,0.23355504636372665
656131.1311310001,4112210339876865e-21,0.2215088821414123
657381.3813812501,4212756937128742e-21,0.20875216870169186
658631.6316315001,4318879708070056e-21,0.1949984138794284
