"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+3.88577577578E+005, -3.36873658933E+000, +0.00000000000E+000
+3.89827827828E+005, -3.32951625617E+000, +0.00000000000E+000
+3.91078078078E+005, -3.28048769221E+000, +0.00000000000E+000
+3.92328328328E+005, -3.23381239961E+000, +0.00000000000E+000
+3.93578578579E+005, -3.19150475988E+000, +0.00000000000E+000
+3.94828828829E+005, -3.14310389738E+000, +0.00000000000E+000
+3.96079079079E+005, -3.09674834347E+000, +0.00000000000E+000
+3.97329329329E+005, -3.05377777793E+000, +0.00000000000E+000
+3.98579579580E+005, -3.00059230360E+000, +0.00000000000E+000
+3.99829829830E+005, -2.95247471251E+000, +0.00000000000E+000
+4.01080080080E+005, -2.91094402225E+000, +0.00000000000E+000
+4.02330330330E+005, -2.85728945915E+000, +0.00000000000E+000
+4.03580580581E+005, -2.81028791428E+000, +0.00000000000E+000
+4.04830830831E+005, -2.76284687105E+000, +0.00000000000E+000
+4.06081081081E+005, -2.71139950885E+000, +0.00000000000E+000
+4.07331331331E+005, -2.66026932307E+000, +0.00000000000E+000
+4.08581581582E+005, -2.61339333322E+000, +0.00000000000E+000
+4.09831831832E+005, -2.55904202842E+000, +0.00000000000E+000
+4.11082082082E+005, -2.50604802147E+000, +0.00000000000E+000
+4.12332332332E+005, -2.45824693586E+000, +0.00000000000E+000
+4.13582582583E+005, -2.40291695802E+000, +0.00000000000E+000
+4.14832832833E+005, -2.34822652974E+000, +0.00000000000E+000
+4.16083083083E+005, -2.29689598353E+000, +0.00000000000E+000
+4.17333333333E+005, -2.24303019981E+000, +0.00000000000E+000
+4.18583583584E+005, -2.18713825877E+000, +0.00000000000E+000
+4.19833833834E+005, -2.13745000473E+000, +0.00000000000E+000
+4.21084084084E+005, -2.07745802408E+000, +0.00000000000E+000
+4.22334334334E+005, -2.02139226938E+000, +0.00000000000E+000
+4.23584584585E+005, -1.96613954120E+000, +0.00000000000E+000
+4.24834834835E+005, -1.91108602353E+000, +0.00000000000E+000
+4.26085085085E+005, -1.84914005593E+000, +0.00000000000E+000
+4.27335335335E+005, -1.79346758351E+000, +0.00000000000E+000
+4.28585585586E+005, -1.73492163202E+000, +0.00000000000E+000
+4.29835835836E+005, -1.67457233909E+000, +0.00000000000E+000
+4.31086086086E+005, -1.61620133170E+000, +0.00000000000E+000
+4.32336336336E+005, -1.55417264974E+000, +0.00000000000E+000
+4.33586586587E+005, -1.49488629385E+000, +0.00000000000E+000
+4.34836836837E+005, -1.43350955722E+000, +0.00000000000E+000
+4.36087087087E+005, -1.37123851104E+000, +0.00000000000E+000
+4.37337337337E+005, -1.30534517209E+000, +0.00000000000E+000
+4.38587587588E+005, -1.24564500500E+000, +0.00000000000E+000
+4.39837837838E+005, -1.17934351923E+000, +0.00000000000E+000
+4.41088088088E+005, -1.11450262373E+000, +0.00000000000E+000
+4.42338338338E+005, -1.05089016832E+000, +0.00000000000E+000
+4.43588588589E+005, -9.82870050464E-001, +0.00000000000E+000
+4.44838838839E+005, -9.15555617837E-001, +0.00000000000E+000
+4.46089089089E+005, -8.52444977869E-001, +0.00000000000E+000
+4.47339339339E+005, -7.80069086617E-001, +0.00000000000E+000
+4.48589589590E+005, -7.14327546936E-001, +0.00000000000E+000
+4.49839839840E+005, -6.42263116398E-001, +0.00000000000E+000
+4.51090090090E+005, -5.73063090854E-001, +0.00000000000E+000
+4.52340340340E+005, -4.99459647616E-001, +0.00000000000E+000
+4.53590590591E+005, -4.31588743839E-001, +0.00000000000E+000
+4.54840840841E+005, -3.54216696989E-001, +0.00000000000E+000
+4.56091091091E+005, -2.79622417367E-001, +0.00000000000E+000
+4.57341341341E+005, -2.08812529699E-001, +0.00000000000E+000
+4.58591591592E+005, -1.32178096707E-001, +0.00000000000E+000
+4.59841841842E+005, -5.56195950590E-002, +0.00000000000E+000
+4.61092092092E+005, +2.09852792412E-002, +0.00000000000E+000
+4.62342342342E+005, +1.00377800372E-001, +0.00000000000E+000
+4.63592592593E+005, +1.78874293931E-001, +0.00000000000E+000
+4.64842842843E+005, +2.54753062548E-001, +0.00000000000E+000
+4.66093093093E+005, +3.35101320729E-001, +0.00000000000E+000
+4.67343343343E+005, +4.11233572522E-001, +0.00000000000E+000
+4.68593593594E+005, +4.86754804169E-001, +0.00000000000E+000
+4.69843843844E+005, +5.63990437505E-001, +0.00000000000E+000
+4.71094094094E+005, +6.32470087992E-001, +0.00000000000E+000
+4.72344344344E+005, +7.08823061665E-001, +0.00000000000E+000
+4.73594594595E+005, +7.84484826921E-001, +0.00000000000E+000
+4.74844844845E+005, +8.61157074521E-001, +0.00000000000E+000
+4.76095095095E+005, +9.39679442048E-001, +0.00000000000E+000
+4.77345345345E+005, +1.02715080043E+000, +0.00000000000E+000
+4.78595595596E+005, +1.11436003947E+000, +0.00000000000E+000
+4.79845845846E+005, +1.20562637899E+000, +0.00000000000E+000
+4.81096096096E+005, +1.29772246664E+000, +0.00000000000E+000
+4.82346346346E+005, +1.39148160620E+000, +0.00000000000E+000
+4.83596596597E+005, +1.48907458651E+000, +0.00000000000E+000
+4.84846846847E+005, +1.58843625491E+000, +0.00000000000E+000
+4.86097097097E+005, +1.68381364199E+000, +0.00000000000E+000
+4.87347347347E+005, +1.78553234130E+000, +0.00000000000E+000
+4.88597597598E+005, +1.88895347517E+000, +0.00000000000E+000
+4.89847847848E+005, +1.99085090985E+000, +0.00000000000E+000
+4.91098098098E+005, +2.09572896260E+000, +0.00000000000E+000
+4.92348348348E+005, +2.19657957731E+000, +0.00000000000E+000
+4.93598598599E+005, +2.30311706551E+000, +0.00000000000E+000
