"# Channel 1"
"# Trace 2"
Frequency, Formatted Data, Formatted Data
+4.73594594595E+005, +5.34161989475E-001, +0.00000000000E+000
+4.74844844845E+005, +5.34788151459E-001, +0.00000000000E+000
+4.76095095095E+005, +5.29771957009E-001, +0.00000000000E+000
+4.77345345345E+005, +5.27768633914E-001, +0.00000000000E+000
+4.78595595596E+005, +5.21561845094E-001, +0.00000000000E+000
+4.79845845846E+005, +5.20097556829E-001, +0.00000000000E+000
+4.81096096096E+005, +5.17621954921E-001, +0.00000000000E+000
+4.82346346346E+005, +5.43519370242E-001, +0.00000000000E+000
+4.83596596597E+005, +5.42104173827E-001, +0.00000000000E+000
+4.84846846847E+005, +5.37401679799E-001, +0.00000000000E+000
+4.86097097097E+005, +5.37613399698E-001, +0.00000000000E+000
+4.87347347347E+005, +5.31519561455E-001, +0.00000000000E+000
+4.88597597598E+005, +5.26908977973E-001, +0.00000000000E+000
+4.89847847848E+005, +5.19177273301E-001, +0.00000000000E+000
+4.91098098098E+005, +5.16100995062E-001, +0.00000000000E+000
+4.92348348348E+005, +5.16069362155E-001, +0.00000000000E+000
+4.93598598599E+005, +5.11907025387E-001, +0.00000000000E+000
+4.94848848849E+005, +5.09253027550E-001, +0.00000000000E+000
+4.96099099099E+005, +5.04961240421E-001, +0.00000000000E+000
+4.97349349349E+005, +5.03830893929E-001, +0.00000000000E+000
+4.98599599600E+005, +4.99989505090E-001, +0.00000000000E+000
+4.99849849850E+005, +4.95661788773E-001, +0.00000000000E+000
+5.01100100100E+005, +4.88815726576E-001, +0.00000000000E+000
+5.02350350350E+005, +4.85990564869E-001, +0.00000000000E+000
+5.03600600601E+005, +4.84800433085E-001, +0.00000000000E+000
+5.04850850851E+005, +4.79986121675E-001, +0.00000000000E+000
+5.06101101101E+005, +4.77267460956E-001, +0.00000000000E+000
+5.07351351351E+005, +4.71541868669E-001, +0.00000000000E+000
+5.08601601602E+005, +4.67083173290E-001, +0.00000000000E+000
+5.09851851852E+005, +4.65935400423E-001, +0.00000000000E+000
+5.11102102102E+005, +4.60477193350E-001, +0.00000000000E+000
+5.12352352352E+005, +4.56751257532E-001, +0.00000000000E+000
+5.13602602603E+005, +4.54588559148E-001, +0.00000000000E+000
+5.14852852853E+005, +4.51826165629E-001, +0.00000000000E+000
+5.16103103103E+005, +4.46575017873E-001, +0.00000000000E+000
+5.17353353353E+005, +4.42960738144E-001, +0.00000000000E+000
+5.18603603604E+005, +4.41353513623E-001, +0.00000000000E+000
+5.19853853854E+005, +4.35693152974E-001, +0.00000000000E+000
+5.21104104104E+005, +4.01732567347E-001, +0.00000000000E+000
+5.22354354354E+005, +3.98381187750E-001, +0.00000000000E+000
