degree,I1,I2,I3,I4,I5,I6
230.0,0.6541458749135014,2.8781019113065476,-9.677952280948506e-9,0.2500690163325758,-9.99985515672022e-9,0.48442143671336796
231.0,0.6634340875132542,2.928215341709224,-9.694072022583055e-9,0.24824356054054414,-9.999857970753912e-9,0.4866463925650387
232.0,0.6731878090108767,2.9809016932300234,-4.724066647636294e-9,0.2463022429908438,-9.999860697654144e-9,0.4889656655199011
233.0,0.6834510264745873,3.0364026891052966,-9.302218628126027e-9,0.24423449112137885,-9.999863322228366e-9,0.49138890060843676
234.0,0.6942745074234479,3.094997150833979,-5.215492627579676e-9,0.24202814175305953,-9.999865825242593e-9,0.4939272687906121
235.0,0.7057172697057288,3.157009029586646,3.11267688893754e-8,0.23966909754136728,-9.999868181910402e-9,0.49659379993654595
236.0,0.7178452408007601,3.222798900316901,2.7473672555207597e-8,0.23714199151951382,-9.999870314501462e-9,0.4994038041580983
237.0,0.7307426258281405,3.2928294404175986,1.0494877483073153e-8,0.2344265284483958,-9.999872268422614e-9,0.5023753778228498
238.0,0.7445072112865525,3.3676366404918694,1.0861106707482914e-8,0.23149951164663676,-9.999873938799393e-9,0.5055302599832623
239.0,0.7592568598919185,3.44786611763801,-5.799857441033773e-10,0.2283330768644767,-9.999875239278617e-9,0.5088947901182593
240.0,0.7751373715767471,3.534315945003822,-5.533896372591498e-10,0.22489295067146234,-9.999876058017676e-9,0.512501777599627
241.0,0.7923263547567451,3.627962585002029,-2.287660301355355e-9,0.22113685030692348,-9.99987616684398e-9,0.5163906020854877
242.0,0.8110509882945651,3.730045987696728,-5.390503545729718e-9,0.21701161340053474,-9.999875265875099e-9,0.5206126685204606
243.0,0.831604996373275,3.8421712372916894,-4.103796919644313e-9,0.21244842783621787,-9.99987280119904e-9,0.5252343804192683
244.0,0.8543777900390972,3.9664667900339663,-8.11507678506828e-9,0.2073560916527508,-9.999867722266211e-9,0.5303438423142991
245.0,0.8799028700594824,4.105847453849253,-9.655732566164893e-9,0.20160985396571676,-9.999857757332242e-9,0.5360620376297696
246.0,0.9089416175347599,4.264471345752673,-9.907277553493927e-9,0.1950319471438301,-9.99983691722829e-9,0.5425620214559631
247.0,0.9426408221685086,4.448598806953321,-9.928820428529833e-9,0.1873550102560577,-9.999782646185306e-9,0.5501050441719271
248.0,0.9828966754963708,4.668575874199156,-9.937927978640722e-9,0.17813895306005315,-9.999473124346082e-9,0.5591248299343816
249.0,1.03378376283909,4.9359935023227175,-9.951865131194588e-9,0.17885625839683172,0.004252088279791367,0.5788886057259179
250.0,1.0932285133789135,5.240716916212788,-9.95733798699499e-9,0.18965165345102367,0.012726396720986759,0.6086202611675501
251.0,1.1628406164969525,5.6181065814867575,-9.96431518758724e-9,0.2032405213169977,0.023568006437653877,0.6438691044786528
252.0,1.2461691899006127,6.0912720316872955,-9.971177459121546e-9,0.21988474749870365,0.03718706198607319,0.6861648480329146
253.0,1.3439998321492825,6.669371385138795,-9.975863590532206e-9,0.23931488739478607,0.05447095396120294,0.7377891375927473
254.0,1.4627652530784578,7.381614770049234,-9.981809146097328e-9,0.2637175930893607,0.07637700521532854,0.8011044437431091
255.0,1.6023611548802454,8.303004808834897,-9.984930532630325e-9,0.29406172574342276,0.10670260582173213,0.8775919095083357
256.0,1.7422193310679068,9.367921795277699,-9.9866282421428e-9,0.3257801358282648,0.14234428196590118,0.9570176239139945
257.0,1.019351916976255,4.367921751599528,0.002802275625334434,0.7518158844088749,0.19775730359455349,0.9528923951313971
258.0,0.12488731355800115,-9.768434996180687e-9,0.00022144743930949,0.37717847183806275,-9.997333387258488e-9,0.35833601162234274
259.0,0.12506064860279556,-9.767775766122406e-9,0.0002235438102598985,0.37740459672267623,-9.997336289581303e-9,0.3584530794946009
260.0,0.12523279002129875,-9.76710152517863e-9,0.0002238013390418897,0.37762420274030806,-9.997339099931714e-9,0.3585643184715329
261.0,0.12540367468903976,-9.766412267337649e-9,0.00022405932169628745,0.3778372014015816,-9.997341817584068e-9,0.35866967571312774
262.0,0.12557324214804988,-9.765707995702604e-9,0.00022418640393426,0.37804350657463887,-9.997344441841827e-9,0.3587691013826886
263.0,0.1257414316813851,-9.764988716092185e-9,0.00022440219153860275,0.3782430352645607,-9.997346972035093e-9,0.35886254754310926
264.0,0.12590818323784647,-9.76425443928029e-9,0.0002245749499119904,0.37843570745111593,-9.997349407521415e-9,0.3589499685437667
265.0,0.12607343696057366,-9.763505180051525e-9,0.00022461640029464782,0.378621446264803,-9.997351747685389e-9,0.3590313208656273
266.0,0.12623713380797585,-9.76274095878428e-9,0.00022401831818834322,0.37880017789347337,-9.997353991939188e-9,0.3591065633876362
267.0,0.1263992127271113,-9.761961794954016e-9,0.00022409956344350128,0.37897183232990606,-9.997356139720159e-9,0.35917565631999804
268.0,0.12655961557416126,-9.761167718784748e-9,0.0002241631677943262,0.37913634222086307,-9.997358190494977e-9,0.3592385631289091
269.0,0.12671828361398904,-9.760358763211818e-9,0.00022427312626857598,0.3792936437738012,-9.997360143756656e-9,0.3592952492063596
270.0,0.12687515869547386,-9.7595349667804e-9,0.00022435575513038886,0.3794436765166625,-9.997361999025513e-9,0.3593456823450598
271.0,0.1270301830225708,-9.758696373252183e-9,0.0002244051158019437,0.3795863833984312,-9.99736375584894e-9,0.359389832669455
272.0,0.12718329928351407,-9.75784303206351e-9,0.00022440686949628605,0.37972171079904826,-9.997365413801476e-9,0.3594276727035002
273.0,0.127334450467571,-9.756974998031295e-9,0.0002245079741250723,0.3798496086129127,-9.997366972484593e-9,0.35945917731640903
274.0,0.12748358052727382,-9.756092333123936e-9,0.00022452109705162418,0.3799700301217877,-9.997368431527207e-9,0.35948432399245744
275.0,0.1276306334448967,-9.755195104340493e-9,0.00022468467223754276,0.38008293225640855,-9.997369790584834e-9,0.35950309248468254
276.0,0.12777555466177346,-9.754283387395017e-9,0.00022456336052904726,0.3801882752745232,-9.99737104934072e-9,0.3595154653763694
277.0,0.12791828893837145,-9.753357261577106e-9,0.0002247578351595629,0.3802860233130976,-9.99737220750398e-9,0.3595214272678746
278.0,0.1280587827770721,-9.75241681593484e-9,0.00022502280807620465,0.3803761438155563,-9.997373264811555e-9,0.35952096571649383
279.0,0.1281969835233833,-9.751462147246577e-9,0.0002249993662076843,0.38045860777228174,-9.997374221027378e-9,0.3595140708969282
280.0,0.12833283850107344,-9.750493357988489e-9,0.00022492105675124056,0.3805333899502498,-9.997375075941562e-9,0.35950073527411003
281.0,0.12846629592800377,-9.749510558805625e-9,0.00022491747070483035,0.38060046868100306,-9.99737582937109e-9,0.35948095395814444
282.0,0.12859730523733245,-9.748513869532682e-9,0.00022478549746196458,0.3806598257915269,-9.997376481159983e-9,0.3594547248286348
283.0,0.12872581612255607,-9.747503416907477e-9,0.00022476585929973614,0.3807114468466326,-9.997377031178417e-9,0.3594220481680172
284.0,0.12885177960802216,-9.746479337518683e-9,0.00022472352353327773,0.38075532088871245,-9.99737747932351e-9,0.3593829270698237
285.0,0.12897514742066427,-9.745441776358391e-9,0.0002246662650157092,0.3807914405932893,-9.997377825518707e-9,0.35933736719388765
286.0,0.12909587224879773,-9.744390887674824e-9,0.00022456393487803227,0.38081980220259937,-9.997378069713889e-9,0.35928537685987455
287.0,0.12921390765119822,-9.743326834908805e-9,0.0002244429475267426,0.380840405542353,-9.997378211885187e-9,0.3592269670050576
288.0,0.12932920822387423,-9.742249791316115e-9,0.00022427721810748232,0.3808532539717683,-9.99737825203503e-9,0.3591621512390387
289.0,0.12944172942909077,-9.741159939681322e-9,0.00022414497104607999,0.3808583544139974,-9.997378190191875e-9,0.3590909457675288
290.0,0.12955142820470783,-9.740057474159096e-9,0.00022376960600076294,0.38085571719041694,-9.997378026410616e-9,0.3590133696125326
291.0,0.1296582616156778,-9.738942596743744e-9,0.00022360453152568593,0.38084535633667477,-9.997377760771346e-9,0.3589294440831696
292.0,0.12976218938050937,-9.73781552441937e-9,0.0002228603857513829,0.3808272889561607,-9.99737739338135e-9,0.3588391937241746
293.0,0.12986317121584984,-9.736676481997275e-9,0.00022162002193606148,0.3808015358539814,-9.997376924372779e-9,0.3587426452845984
294.0,0.12996116802587623,-9.735525705543966e-9,0.00021991966867690953,0.3807681212160323,-9.997376353903515e-9,0.35863982815283013
295.0,0.13005611556324412,-9.734363366955549e-9,0.00023856399318202296,0.3807270791178735,-9.997375682134964e-9,0.3585307643047549
296.0,0.1301480495478001,-9.733189933042015e-9,0.00022035645420521635,0.380678422435137,-9.997374909336949e-9,0.35841551593270743
297.0,0.13023684409283792,-9.732005414307795e-9,0.00023664851794730145,0.38062220774298827,-9.997374035668027e-9,0.3582940858091585
298.0,0.1303225452807954,-9.730810326708076e-9,0.0002239560457509971,0.38055845245427716,-9.997373061455428e-9,0.35816654426612704
299.0,0.13040505447674747,-9.729604773438595e-9,0.00023406870094234007,0.3804872134373107,-9.997371986928986e-9,0.3580329086365319
300.0,0.13048439977116652,-9.728389238577753e-9,0.0002196691042934777,0.38040851952380456,-9.997370812449079e-9,0.3578932464881056
301.0,0.1305605008779357,-9.727163894255802e-9,0.0002200699208666981,0.3803224299105243,-9.997369538308887e-9,0.35774758619919655
302.0,0.1306333440546236,-9.725929118541073e-9,0.0002230360052807022,0.38022899061754717,-9.997368164881357e-9,0.3575959834217995
303.0,0.13070290232511705,-9.724685259308595e-9,0.00022782478034592753,0.38012825427710156,-9.997366692552002e-9,0.35743849072307915
304.0,0.13076915063853314,-9.723432679326614e-9,0.0002332223885191435,0.3800202763127747,-9.997365121731536e-9,0.35727516331311243
305.0,0.13083208870596852,-9.722171827505778e-9,0.0002194968855238197,0.37990510919321974,-9.99736345287504e-9,0.3571060676659207
306.0,0.13089164781186127,-9.720902949477263e-9,0.00022209687033003826,0.37978282560689686,-9.997361686403198e-9,0.3569312461545032
307.0,0.13094782447504022,-9.719626501637874e-9,0.0002259772880152518,0.37965348509216007,-9.997359822814965e-9,0.3567507676936006
308.0,0.1310006100655335,-9.718342934876242e-9,0.00022125280990675203,0.37951715151456145,-9.997357862628104e-9,0.35656470100277754
309.0,0.13104996375697256,-9.717052606709995e-9,0.0002246115935798654,0.3793738997640351,-9.997355806356151e-9,0.3563731043378834
310.0,0.13109587618252372,-9.7157559833904e-9,0.0002289688656684112,0.3792237998090561,-9.997353654562142e-9,0.3561760495545917
311.0,0.13113834910396951,-9.714453577392308e-9,0.00021954799120205306,0.3790669216998207,-9.99735140784137e-9,0.3559736143555565
312.0,0.13117733471175014,-9.713145748397796e-9,0.00022193017025133493,0.37890335067312947,-9.997349066769745e-9,0.35576585930135096
313.0,0.13121284113843934,-9.711833047393511e-9,0.0002185551766722308,0.3787331607251679,-9.997346631993202e-9,0.35555286766516275
314.0,0.131244843269833,-9.710515924808915e-9,0.00021931531511740492,0.3785564368311231,-9.997344104151905e-9,0.355334711668352
315.0,0.1312733353430626,-9.709194903602178e-9,0.00021992585431694392,0.37837326173093005,-9.997341483924803e-9,0.3551114723150644
316.0,0.13129830670210033,-9.707870498921006e-9,0.00022112047272495537,0.3781837219218377,-9.997338772008932e-9,0.35488323018549606
317.0,0.1313197542512855,-9.706543259930768e-9,0.0002187923716714331,0.37798790447329195,-9.997335969129902e-9,0.3546500700909484
318.0,0.13133766599605906,-9.705213713417338e-9,0.00021703230568789753,0.37778590107720184,-9.99733307602776e-9,0.35441207481741943
319.0,0.1313520143142437,-9.703882338573397e-9,0.0002334665180407902,0.3775778096674831,-9.997330093451053e-9,0.3541693225501235
320.0,0.13136284963701636,-9.702549894821687e-9,0.00022502778614760956,0.3773637108734958,-9.997327022236989e-9,0.3539219221259647
321.0,0.13137013172612555,-9.701216832532992e-9,0.00022163718072408425,0.37714371022277926,-9.997323863166846e-9,0.35366994939833823
322.0,0.13137386833026413,-9.699883776646559e-9,0.0002163430247737543,0.3769179033281024,-9.997320617084593e-9,0.35341349944472533
323.0,0.13137404074385226,-9.698551264001183e-9,0.00022430879919011813,0.3766863944732536,-9.997317284832946e-9,0.3531526584747745
324.0,0.1313706838700937,-9.697220030800828e-9,0.0002193447646436552,0.3764492764578754,-9.99731386732215e-9,0.3528875339137151
325.0,0.13136378227635015,-9.695890637955422e-9,0.00021630264742362462,0.3762066565990111,-9.997310365440407e-9,0.3526182152346051
326.0,0.13135332509826098,-9.694563666473983e-9,0.0002275543422809064,0.37595864289019826,-9.997306780100941e-9,0.3523447945794108
327.0,0.1313393525311766,-9.693239891169953e-9,0.00022610934200154237,0.3757053322499185,-9.9973031122822e-9,0.35206738417453226
328.0,0.1313218588057183,-9.691919922361737e-9,0.00022255042305427785,0.37544683480800406,-9.997299362943865e-9,0.3517860798056837
329.0,0.131300850298833,-9.69060441887438e-9,0.00021894696882892364,0.3751832592455426,-9.997295533076946e-9,0.3515009826173097
330.0,0.1312763340214113,-9.68929404513742e-9,0.00021797678845825888,0.3749147156126326,-9.997291623693712e-9,0.35121219473392623
331.0,0.13124832113186458,-9.687989484121276e-9,0.0002201300771609487,0.37464131437312925,-9.997287635830641e-9,0.3509198205284883
332.0,0.13121683203080164,-9.686691457051034e-9,0.00021965595336094105,0.3743631650508222,-9.997283570552744e-9,0.3506239684813767
333.0,0.1311818816735981,-9.685400666738509e-9,0.00021620721069304217,0.37408037985049386,-9.99727942894058e-9,0.3503247456177227
334.0,0.13114346375994065,-9.684117735694085e-9,0.00022738380694165843,0.3737930775669069,-9.997275212075312e-9,0.350022251533898
335.0,0.13113242195303,-9.838694506272034e-9,0.0002727139554029303,0.37369308245478866,-9.997132093119254e-9,0.34978469676254614
336.0,0.1311819327867498,-9.836764694436383e-9,0.0002825641678662339,0.3739848286622712,-9.99713432901799e-9,0.349684608286822
337.0,0.13122873632318735,-9.834791122600028e-9,0.0002716153188667522,0.37427480156776366,-9.997136525183451e-9,0.34958211623885266
338.0,0.13127276272690366,-9.832773045562747e-9,0.00027523750382176074,0.37456290054731284,-9.99713868074453e-9,0.34947722360887934
339.0,0.1313140166787684,-9.830709832018799e-9,0.0002711751840770749,0.3748490142355911,-9.997140794926908e-9,0.34936996422033584
340.0,0.13091814070173324,-9.856468991069738e-9,0.000295214682630996,0.37535631877695264,-9.997092473695883e-9,0.3495154865389564
341.0,0.13049008753162356,-9.855624491957244e-9,0.0003017714751575321,0.3758771441581159,-9.997097055867575e-9,0.3496760948156183
342.0,0.13257132752556228,-9.986097855457736e-9,0.0016532395955566584,0.386967957053294,0.004070453396825163,0.35760136735405124
343.0,0.13488781146255427,-9.986608016265355e-9,0.00173142742151537,0.39919728592097165,0.008567350596691337,0.36635142472847454
344.0,0.13735378773651746,-9.987122484646108e-9,0.001819766185586265,0.4122286659608484,0.013359681359957172,0.3756767668705822
345.0,0.13998337341394496,-9.987640772218541e-9,0.0019150018673627063,0.42613786700121953,0.018475359742354872,0.38563171469655155
346.0,0.14279250415888253,-9.988162340883486e-9,0.002020656584653791,0.4410104790164279,0.02394591828665905,0.3962776240859957
347.0,0.14579925292149892,-9.988686599888243e-9,0.0021394454026661004,0.45694357060202834,0.029807119951376557,0.40768408021126035
348.0,0.1490242090570132,-9.98921290248315e-9,0.002267781891478107,0.4740476870528437,0.03609969500441802,0.41993033382655937
349.0,0.15249090335544158,-9.989740541166877e-9,0.0024098172894616602,0.4924492343758948,0.04287021831540623,0.4331070003378996
350.0,0.15622637029282704,-9.990268744621267e-9,0.002569761104266624,0.5122934458971539,0.05017220339525226,0.4473181919745421
351.0,0.16026182961710217,-9.990796674273142e-9,0.002749018923250649,0.5337480244556276,0.0580674449672303,0.46268413084617255
352.0,0.16463351874042598,-9.9913234205895e-9,0.002950332923249886,0.557007644898035,0.06662767793548142,0.47934437375990757
353.0,0.16938374287134964,-9.991847999918361e-9,0.0031778741499826984,0.5822995977806183,0.07593665731532663,0.49746185802928433
354.0,0.17456220227515754,-9.992369351725226e-9,0.003436302065150642,0.6098909148996922,0.08609278437582764,0.5172280103153352
355.0,0.18022767996354527,-9.992886336203906e-9,0.0037314122978144627,0.6400974429693462,0.09721245060517,0.5388692509351614
356.0,0.18645021488886884,-9.993397732500588e-9,0.004070446198263514,0.6732955238246017,0.10943434231961562,0.5626553669873636
357.0,0.1933139304323681,-9.993902237665304e-9,0.004462519518621441,0.7099371968009314,0.12292504332806178,0.5889104103849533
358.0,0.20092076077578658,-9.994398466480798e-9,0.004919289803179695,0.7505702277358879,0.13788641638280535,0.6180270558473825
359.0,0.20939542708345296,-9.99488495234355e-9,0.005455565938529576,0.7958648536141009,0.1545654596266602,0.6504857732710737
